time,1,AEX,AS51,ATX,BFX,DJIA,FCHI,FTSE,GDAXI,HSI,JKSE,KLSE,KS11,MIB#0Ò²È¥µô,MXX,N225,NZ50,OSEAX,PSI,RTS,SENSEX,SSMI,STI,TWII
2015-01-20,1.8194,0.5995764,-0.02769215,1.028802,0.2096668,0.02090136,1.162472,0.5249435,0.1443055,0.8958865,0.2717344,-0.1825161,0.8246557,0.9144046,0.8469735,2.068918,0.2935914,-0.6732898,-0.2170417,-2.159862,1.849338,0.320383,0.7957212,0.8461996
2015-01-21,4.7450,0.7238726,1.614832,0.9989647,0.5562653,0.2229421,0.8726862,1.630488,0.4104519,1.675994,0.9519807,1.141641,0.1522132,1.64177,1.762892,-0.4941773,0.7035032,1.042122,-0.05624884,-0.7531875,0.3619616,-2.0828,0.6130719,0.7352119
2015-01-22,0.5936,1.514428,0.4924567,1.741403,1.022218,1.479418,1.515779,1.019462,1.32427,0.6982865,0.7269069,0.6587255,-0.02134227,2.443922,1.488759,0.2808895,-0.4530385,0.8573986,-0.6687112,6.688595,0.4055548,-0.1132518,0.4719114,0.5343493
2015-01-23,0.2518,1.516405,1.510716,-0.1094209,1.378677,-0.7936512,1.930463,0.5326198,2.050285,1.336799,1.346041,1.197135,0.794974,0.2443107,-1.093573,1.054477,0.4974249,0.5548228,1.295966,1.221176,0.9405645,2.021134,1.222742,1.082561
2015-01-27,-0.8932,-1.019302,0.8253661,-1.261463,-0.5397219,-1.648811,-1.089166,-0.5952665,-1.572002,-0.4119691,0.3256619,0.3746355,0.8637776,-0.5342867,-0.2574471,1.716123,0.6857766,-1.142752,0.6569982,-1.463174,0.9979877,1.282116,0.4025261,0.4634042
2015-01-28,-1.4083,-0.4752902,0.1000464,-1.330651,0.2948315,-1.126355,-0.2869684,0.2103773,0.7751708,0.2198195,-0.1572782,-0.4042902,0.470187,-0.8107252,-1.10198,0.1543743,0.9948096,0.2051905,0.08737989,1.184561,-0.04010469,-1.086189,0.2036795,-0.1120603
2015-01-29,-1.3141,0.03758864,0.3009385,-0.3194878,0.2027536,1.311591,0.444383,-0.2247287,0.251148,-1.069757,-0.1163419,-0.7628545,-0.5383383,0.5629396,-0.7015079,-1.064917,-0.6041563,-0.559605,0.2470935,-2.917137,0.4147268,1.489374,-0.002920419,-0.8834007
2015-01-30,-1.5921,-0.459696,0.3380846,0.1819839,-0.5095222,-1.446303,-0.5868636,-0.8986021,-0.4055721,-0.3610318,0.5069562,-0.05162463,-0.09020972,-0.4386767,-2.177973,0.3871922,-0.2744892,-0.07072925,0.3659948,-3.004782,-1.680561,-0.5952334,-0.8145566,-0.6894125
2015-02-04,-0.9604,-0.2062223,1.225954,-0.4573476,0.2462731,0.0374674,0.3933368,-0.1714221,0.1870371,0.5089864,0.4452157,1.221608,0.554831,-0.3322949,0.3333524,1.977928,0.05827842,-1.671185,1.524007,1.171167,-0.4035541,1.846994,0.2802228,0.6899282
2015-02-05,-1.1846,0.09232829,0.5822773,0.02886051,-0.2411835,1.198784,0.1490535,0.08615363,-0.05416536,0.3473716,-0.665626,0.01053463,-0.5069352,-0.5858145,1.780882,-0.984918,0.2120889,1.149002,-0.880712,1.637404,-0.1112715,-0.7425434,-0.3215732,-0.01965664
2015-02-10,1.5014,0.6297668,-0.2469566,1.72572,0.9189627,0.7871125,0.9582683,-0.1174435,0.8470036,0.02895318,-0.5048172,-0.02539004,-0.572163,1.762638,-0.4090084,-0.3345203,0.2516656,-0.7027709,-0.4797881,-0.07038794,0.4542698,-0.1357685,0.4745429,0.4322
2015-02-13,0.9583,0.9708319,2.33131,0.9992209,0.2419497,0.2613385,0.7016137,0.6650472,0.4006538,1.066199,0.5754752,0.6640325,0.8173543,0.9577728,0.06251559,-0.3690899,0.6473846,1.389459,1.041973,4.199243,1.006176,0.4755551,0.2061918,0.3496116
2015-02-26,2.1531,0.8233554,-0.6124521,-0.3110268,1.13723,-0.05569619,0.5817006,0.2069115,1.04298,0.4995555,0.1158849,0.2759029,0.1311241,1.03883,1.402714,1.079299,0.3318928,0.3898588,-0.7951028,3.904587,-0.9009237,0.8005475,-0.4257736,-0.7983928
2015-03-02,0.7848,0.394686,0.5078602,-0.5855164,-0.02826937,0.8599472,-0.6898979,-0.08666063,0.07630639,0.2584282,0.5052949,-0.2240245,0.554437,-0.1799169,-0.6957589,0.1539605,0.2415545,-0.4221518,0.4527143,-0.3913057,0.8180031,0.4565979,0.03026234,-0.2155378
2015-03-03,-2.1950,-1.189692,-0.419206,-0.1725401,-1.242528,-0.4662007,-0.9775615,-0.7421542,-1.139315,-0.7419813,-0.05859913,0.2267309,0.2288623,-1.392167,-0.6434054,-0.06225515,0.01680451,0.4012271,0.8049108,1.948653,0.4568695,-1.115439,0.5352763,0.04592245
2015-03-04,0.5050,0.7311606,-0.5444996,-0.4357288,0.9519371,-0.5848849,0.9878338,0.4370705,0.9753193,-0.9610192,-0.4851489,0.2355547,-0.1543918,0.6544741,-0.6968207,-0.592929,-0.3322227,-1.040524,0.6692074,-0.1582845,-0.7197471,0.4223525,-0.1922813,0.1661599
2015-03-05,-0.9468,1.114623,0.04355288,1.674692,0.7892682,0.2145136,0.9387102,0.6055564,0.9975952,-1.113172,0.05304892,-1.065442,0.00450214,1.215485,0.5109926,0.2579195,-0.2946854,1.030128,-0.2335193,-0.1016797,0.2321887,0.4681636,-0.5931732,-0.2768798
2015-03-10,-0.4948,-1.046678,0.04878325,-2.245499,-1.189933,-1.849224,-1.119055,-2.524993,-0.7056613,-0.9371547,0.3361164,-0.112182,-0.4039465,-0.9686965,-0.6414262,-0.6675771,-0.1561815,-1.825876,0.3155252,-6.912257,-0.4677108,-0.2561095,-0.1853408,-0.2765895
2015-03-11,0.1470,1.827776,-0.5320868,1.024774,1.371321,-0.1559697,2.371999,0.2785375,2.657393,-0.7490895,-0.7937196,-0.6464632,-0.1985149,2.18059,0.5935166,0.3129376,-0.4376887,0.6343545,-0.4071933,-0.4519699,-0.1765916,0.9144854,-0.5788233,-0.1399942
2015-03-12,1.7752,-0.05894701,0.9833896,0.03152641,-0.09678254,1.473345,-0.2084923,0.5885591,-0.05590879,0.3372558,0.3738351,0.48983,-0.5169545,-0.1052392,1.917051,1.429164,0.4232368,0.5521265,0.2836109,1.406418,0.9464344,0.1491188,-0.1476945,0.7646639
2015-03-13,0.7043,0.170856,-0.6090401,0.4152752,0.3269526,-0.8153582,0.4637729,-0.3030548,0.866322,0.1061015,-0.2455934,-0.2865343,0.7713463,-0.4183431,-0.1216583,1.385599,0.3703173,-0.1403226,0.1763361,-2.496432,-1.476334,0.3970473,-0.3210244,-0.1735139
2015-03-17,1.5525,-0.7288727,0.7668604,-0.912215,-0.9176576,-0.7138947,-0.6368101,0.4927894,-1.535786,-0.2006741,0.07138344,0.4116704,2.142577,-0.906459,-0.547539,0.9920963,-0.1013253,0.2530091,0.4808822,-0.6801609,1.05026,-0.4175596,-0.1803915,0.278887
2015-03-18,2.1254,0.451054,0.003936592,-0.7478455,-0.2130679,1.272387,0.08927836,1.573508,-0.4847743,0.9145448,-0.4780159,0.5425423,-0.07192846,-0.6947616,1.369957,0.5529684,-0.9948505,0.9804031,-0.3669341,2.53993,-0.3976204,0.6276067,-0.2433256,1.194926
2015-03-19,0.1389,-0.1248404,1.856444,1.143515,0.172487,-0.6481463,0.07470575,0.2464958,-0.1960043,1.446142,0.7518764,0.6430936,0.4653831,1.063499,-0.5471108,-0.3475146,0.2178978,-0.4301545,0.7695769,1.310657,-0.5326273,0.780449,0.7261073,0.9971662
2015-03-23,1.9465,-0.3145551,-0.3238244,0.1506689,-0.3776082,-0.06405313,-0.6480644,0.2158795,-1.192174,0.4893061,-0.1096757,-0.4324591,-0.03190711,-0.5158657,-0.03511953,0.9925178,0.06557398,-0.1241446,0.2008126,1.604561,-0.2443663,-0.3202311,-0.06769522,0.08615057
2015-03-24,0.0998,0.2230964,0.2172538,0.2108698,0.3686402,-0.5790363,0.6679124,-0.2556208,0.923437,-0.3874752,0.1940337,1.012894,0.2347075,1.197375,0.2240956,-0.2070943,-0.07982566,-0.1392809,-0.2474483,1.787928,-0.1074731,-0.7849556,0.09178908,-0.270849
2015-03-25,-0.8311,-1.407771,0.07102847,-0.5654654,-0.5385876,-1.624559,-1.322442,-0.4089924,-1.169196,0.5271843,-0.7739056,0.2789319,0.07054397,-0.8061458,-0.9539945,0.1661302,-0.2173608,-0.6313959,0.225126,0.8953473,-0.1771576,-1.123784,0.1687539,-0.6559013
2015-03-26,0.5835,-1.071926,-1.578013,-1.655307,-1.121456,-0.2274939,-0.2915787,-1.368052,-0.1823855,-0.1269981,-0.6787623,-0.03737736,-0.9912816,-1.057805,-0.9209075,-1.393079,-0.4201227,-0.5735224,0.4436225,-0.6536956,-2.327312,-1.15082,0.3676512,-0.5038355
2015-03-27,0.2447,-0.1315838,0.6953472,-0.6713294,0.2614053,0.1947576,0.5534962,-0.5845994,0.2081312,-0.04441696,0.5224686,-0.2777163,-0.1364612,0.3666373,0.9456779,-0.9526328,0.3613829,0.5950457,0.3224006,-1.356911,0.003862492,0.01111769,0.5394004,-1.199698
2015-03-30,2.5865,1.844644,-1.247481,2.075478,1.349109,1.488486,0.9825064,0.5311459,1.834122,1.506644,0.7747123,0.4665325,0.5069804,1.202302,0.6527877,0.6521412,-0.5630091,0.4194975,1.5784,0.1094484,1.883628,1.306324,0.1205737,0.190982
2015-03-31,-1.0212,-1.067335,0.7769282,-0.2507746,-0.9854058,-1.11364,-0.9812075,-1.717933,-0.9915584,0.1841532,1.471319,0.4912683,0.5413681,-0.4447491,-0.4509062,-1.053042,0.2181681,-0.07662986,-0.8380755,1.157719,-0.06566069,-0.7954552,-0.2098858,0.6781264
2015-04-01,1.6647,0.1287274,-0.5221033,1.264233,0.4509088,-0.4384503,0.5677815,0.5383101,0.2942459,0.7303328,-0.9388125,-0.2441566,-0.6163593,0.8717453,1.093568,-0.8962903,0.0272514,0.4842352,0.2852866,2.325344,1.082538,0.09069246,0.00029039,-0.8217886
2015-04-08,0.8439,-1.166927,0.5865667,0.3284345,-0.2089031,0.151548,-0.2781897,-0.349909,-0.7230506,3.802945,0.5531152,1.001113,1.487877,-0.538424,-0.01625438,0.7600173,0.07309909,-0.1933935,0.5692417,1.558313,1.583889,-0.1396181,-0.1425484,-0.7252789
2015-04-09,-0.9332,0.9674949,-0.4782932,0.9326733,1.058963,0.3140381,1.403393,1.123614,1.084925,2.696707,0.2609973,-0.04972377,-0.01893363,0.9551043,-0.1495872,0.7474056,-0.2141791,0.2978898,0.1754051,2.101164,0.6181639,1.573988,-0.01097711,-0.04105411
2015-04-10,1.9401,1.035921,0.6093823,0.2271853,0.879469,0.550818,0.6049159,1.060675,1.712005,1.217322,-0.1737908,-0.2746828,1.403192,0.3081411,-0.06961333,-0.1509192,0.003248433,1.561435,0.8508961,-1.344374,-0.02018361,0.8312246,0.3490979,0.5190212
2015-04-13,2.1664,0.2937852,-0.1357171,0.9994177,-0.07604177,-0.446411,0.2606671,-0.359253,-0.2909154,2.727848,-0.7999812,-0.120918,0.53454,0.5514042,0.2507704,-0.01089995,0.1190274,0.1604164,-0.7812899,1.317236,0.5715448,-0.4350962,0.3458726,0.5075989
2015-04-15,-1.2429,0.310364,-0.6412102,0.8690591,0.1583989,0.420865,0.6954699,0.3041587,0.03058846,0.2080079,-0.08414774,0.02826792,0.3902028,1.168821,0.5742131,-0.1954922,-0.4425246,0.8136291,-2.197929,2.612451,-0.8426742,0.1373217,0.5359115,-1.059509
2015-04-16,2.7095,-0.6010658,0.6609262,-0.6031728,-0.9137331,-0.03776288,-0.5682884,-0.5119165,-1.900687,0.437711,0.1141402,0.4244231,0.940581,-1.746646,0.4800595,0.08057352,0.4385132,-0.1434097,0.2758536,2.150238,-0.4640689,-0.3176543,-0.2355921,1.224422
2015-04-17,2.2046,-1.853762,-1.170247,-1.724103,-1.915825,-1.543534,-1.554802,-0.9322396,-2.584913,-0.3121583,-0.1861344,-0.1125554,0.1682367,-2.400301,-1.028718,-1.171132,-0.3447911,-1.223599,0.3317055,-2.591543,-0.7812012,-1.624494,-0.1817915,-0.8899408
2015-04-20,-1.6379,1.151448,-0.7613302,0.7236747,1.077537,1.170343,0.8619063,0.8220592,1.738516,-2.018541,-0.18187,0.1516935,0.1497533,1.253686,0.1453854,-0.09357725,-0.6346554,0.1211637,-1.764893,-3.768153,-1.954457,-0.02390201,-0.6223761,-0.1889062
2015-04-21,1.8150,0.6150993,0.6723627,0.9186045,0.05436293,-0.473192,0.09735336,0.1531494,0.4008601,2.788568,1.106688,0.7648791,-0.08943555,-0.3973804,0.4860519,1.398557,-0.1160618,0.4029297,0.4559284,0.7639914,-0.7536767,0.6027853,0.1530039,-0.1975237
2015-04-22,2.4425,0.3791119,-0.5934535,-0.5687117,-0.889939,0.4940485,0.355305,-0.4911551,-0.6047948,0.2993103,-0.429437,-0.4310731,-0.04196898,0.3233209,-0.1432131,1.129185,-0.4110025,-1.230873,-0.3382191,0.4371132,0.7735637,0.630793,-0.3525646,0.8288199
2015-04-23,0.3642,-0.5378473,0.1247074,-0.1570368,-0.2111069,0.1132033,-0.6175232,0.3618215,-1.211642,-0.3800063,-0.01673968,-0.4685251,1.376937,-0.4973996,0.4129661,0.2669627,-0.6161911,0.8757915,1.419338,1.23393,-0.5561513,-0.2120074,0.1862003,1.919174
2015-04-24,-0.4716,0.2007972,1.514517,0.9440669,0.3657905,0.1187859,0.4352275,0.2414385,0.7443932,0.8383059,-0.01563769,0.8937858,-0.6261986,0.9824376,0.7804703,-0.8302667,0.1293821,0.1750675,0.1549033,2.111162,-1.071137,-0.3869021,0.2926272,1.181834
2015-04-28,-1.1307,-1.48849,-0.5708118,-0.5646778,-1.092798,0.4001,-1.813094,-1.03393,-1.889667,0.03221597,-0.06272177,-0.2430601,-0.4574709,-1.151712,-0.3823565,0.3784602,0.0744106,-0.8901277,-1.001356,-2.251592,0.8072661,-0.955914,-0.5904691,-0.1633395
2015-04-30,-0.7812,-0.2881911,-0.8323959,-0.006956541,-0.7898084,-1.081253,0.140892,0.2065868,0.1894576,-0.9413262,-0.3746873,-1.338088,-0.7215413,0.2169485,-0.800672,-2.686778,0.880014,1.318145,-1.251278,0.06135196,-0.7882895,-0.3067494,0.006882131,-0.3428136
2015-05-07,-2.7679,0.1317588,-0.8163898,1.713948,-0.104207,0.460039,-0.2884547,-0.6748167,0.5094147,-1.269638,-0.6646151,-0.8715133,-0.6452631,0.803493,-0.188305,-1.226936,-0.6230397,-1.045353,-0.3721166,-2.393704,-0.4426325,-0.1729132,-0.7806835,-1.162024
2015-05-08,2.2788,2.508461,-0.1971395,1.449144,1.88578,1.48989,2.479655,2.321342,2.645175,1.053021,0.6160575,0.1412691,-0.2620746,2.059852,0.7977706,0.451997,0.1048944,1.043422,-0.8059249,-0.6612819,1.903377,2.476802,0.5601868,-0.1247961
2015-05-12,1.5608,-0.767123,0.8799624,-0.782652,-0.4510178,-0.2040271,-1.058504,-1.366321,-1.721352,-1.122077,0.6405029,-0.3810603,-0.02907739,-0.9304157,-0.5079253,0.02002806,-0.02992745,-0.4864394,0.6445203,0.170217,-2.289648,-0.7935394,-0.8202711,0.1760269
2015-05-13,-0.5785,-0.466286,0.7120972,1.007966,-0.344638,-0.04283892,-0.2571043,0.2283031,-1.05427,-0.5761278,0.7783914,0.2451912,0.8293657,0.4592173,0.1949975,0.7127745,0.09623327,0.9875824,0.07371861,3.666432,1.390082,0.06279381,0.3148984,0.4481055
2015-05-15,-1.5901,0.05502232,0.6833968,0.8223086,-0.1589677,0.1113305,-0.705668,-0.1799761,-0.9757075,1.963343,-0.3627395,0.2417634,-0.6522606,-0.3190378,0.1354934,0.8312606,0.3830333,-0.8217404,0.8069275,-0.1733397,0.4335043,0.6547563,0.211821,-0.3261904
2015-05-18,-0.5849,-0.1649824,-1.330836,-1.636803,0.3192657,0.1440428,0.3702624,0.1203921,1.28636,-0.8303751,0.204893,0.6390986,0.3427472,-1.173075,0.1666322,0.7973965,0.2140497,-0.2057106,0.2698241,2.347023,1.329603,0.9509401,-0.1019326,0.2778767
2015-05-19,3.1297,1.842293,-0.7716666,0.1899494,1.516637,0.07382837,2.094638,0.3763879,2.23429,0.3707301,0.602543,-0.7556912,0.337326,2.2207,-0.2127053,0.6843112,-0.2693675,-0.4137097,-0.585465,-3.373871,-0.1508687,1.077255,-0.1598473,1.15208
2015-05-20,0.6506,0.5448939,-0.09260432,0.3723603,0.2782215,-0.1473878,0.3126649,0.1738312,-0.0410041,-0.3917458,0.4436941,0.0215511,0.8812476,0.2502803,-0.06241482,0.8497775,-0.02384938,0.06994964,0.3734134,-1.582189,0.6933549,0.2612012,-0.4157481,-0.3237697
2015-05-21,1.8696,0.02988522,0.9263358,-0.4705166,0.2662514,0.001858552,0.2610483,0.08862878,0.1360523,-0.2223309,0.3865658,-0.8325431,-0.7819428,-0.1384784,-0.410927,0.03123598,0.2342496,0.4550775,-0.7033885,0.1115078,-0.1000866,0.4876578,0.005238155,-1.102185
2015-05-22,2.8299,-0.03186399,0.04362588,0.0303058,0.1015349,-0.2937847,-0.07402916,0.2602136,-0.4178828,1.704382,0.03651166,-0.4200485,1.097132,0.1772974,-0.4952649,0.3046152,0.1169992,-0.2201156,-0.4784928,1.197105,0.5327359,-0.1286637,0.3000071,0.628907
2015-05-26,2.0171,-1.103829,0.9071062,-1.663559,-1.359036,-1.044758,-1.154022,-1.176525,-1.607107,0.9181969,0.1081813,-1.310772,-0.1211545,-1.912515,-1.053261,0.1161517,0.3434864,-1.406166,-1.530064,-1.436571,-1.524063,-0.8619431,-0.02514172,0.2513199
2015-05-27,0.6274,1.444542,-0.8336518,0.686996,1.24828,0.6731752,1.94726,1.213699,1.2559,-0.5969886,-1.268766,-0.5113118,-1.679496,2.289717,0.6333028,0.1717414,-0.6542588,0.3912033,-1.275016,-2.563502,0.1207711,1.332523,-1.012724,0.2495487
2015-05-28,-6.5046,-0.2542101,-0.2123952,-1.461008,-0.1986119,-0.2030012,-0.8625075,0.1079125,-0.7948223,-2.232455,-0.3043793,0.02905956,0.160849,-0.4900847,0.2791215,0.3853,0.3421396,-0.1581762,-1.378499,-0.7125512,-0.2102301,-0.02118118,-0.2093445,0.1990997
2015-05-29,-0.1846,-1.728256,1.121465,-0.2976957,-1.197783,-0.636868,-2.529082,-0.8023064,-2.258603,-0.1097135,-0.4013446,-0.4579757,0.1852373,-1.046369,-0.2314163,0.05687894,1.165009,0.05041213,2.089634,-0.03512789,1.169636,-1.665486,-0.7507794,-0.121175
2015-06-03,-0.0112,0.2055499,-0.9302626,1.309243,0.9000989,0.3571524,0.5936697,0.3202811,0.8016764,0.6944768,-1.598076,0.447926,0.2694116,0.1385719,-0.4423663,-0.4730982,-0.04093617,-6.311736,0.1860192,0.9323885,-1.291661,0.5862607,0.2720972,-0.6005687
2015-06-05,1.5363,-1.179858,-0.106096,-2.590777,-1.239225,-0.313417,-1.33122,-0.7965917,-1.264917,-1.05884,0.0932328,0.2210749,-0.2296349,-2.096116,0.01871003,-0.1331941,0.04187332,0.1201282,-0.1461861,-3.005959,-0.1675642,-1.391161,-0.3387168,-0.09092242
2015-06-09,-0.3576,-0.262859,-0.4937728,0.07277421,-0.4662119,-0.01413735,-0.1531589,-0.5337264,-0.5750596,-1.196209,-2.295325,-0.5978845,-0.05616491,-0.5071401,-0.05960548,-1.764117,-0.402733,-1.253642,-2.669369,0.09249342,-0.1577488,-0.8551356,-0.7589666,-1.884623
2015-06-10,-0.1465,1.477994,0.1337856,1.742443,1.508851,1.330561,1.746105,1.132255,2.400624,-1.118504,0.6872674,0.3805532,-0.6157838,2.503741,0.1347342,-0.2485105,-0.9935119,0.02330324,1.275243,3.288057,1.35662,1.315917,0.9298612,1.160046
2015-06-11,0.3045,0.7188909,1.424079,-0.7488906,0.1993198,0.2164882,0.7388171,0.2411356,0.5982094,0.8251347,-0.09618045,-0.05012561,0.2578846,0.3501273,0.1022269,1.679164,0.9398538,0.3573185,1.344721,-1.61666,-1.749295,0.3449216,0.6584912,0.04291267
2015-06-12,0.8740,-1.47702,-0.2051578,-1.317989,-1.078541,-0.7790145,-1.411687,-0.902916,-1.202618,1.385059,0.1421211,-0.02248234,-0.2158983,-1.271038,0.1664808,0.1182819,-0.1953654,-1.459796,0.5302697,0.2527244,0.2059852,-1.17154,0.1846113,-0.006025772
2015-06-15,-2.0006,-0.9484922,-0.1168564,-2.394918,-1.513138,-0.6015469,-1.751209,-1.096548,-1.889168,-1.534898,-1.985952,-0.7039998,-0.4799786,-2.40312,-0.6749803,-0.09453099,-0.4617528,-1.442148,-0.1449997,-0.4166284,0.6102107,-1.04552,-0.9159687,-0.4563485
2015-06-16,-3.4675,0.4587023,-0.05380221,0.7147805,0.4707358,0.636892,0.5087886,-0.006257665,0.537462,-1.098628,0.7194431,0.004642777,-0.6659082,0.2483478,0.7354302,-0.6368989,-0.1036974,0.1992445,0.04631375,1.991229,0.3759758,0.4168549,-0.7535003,-0.5043501
2015-06-17,1.6465,-0.7280514,1.077356,-0.937308,-0.7218667,0.1745919,-1.01738,-0.4403853,-0.597609,0.7042269,1.50133,0.268255,0.3026546,-0.7077537,0.15598,-0.1908877,-0.5963414,0.4756435,0.3963278,1.10599,0.5476564,-0.6176683,0.8435132,-0.2491126
2015-06-18,-3.6744,0.2564737,-1.260672,0.6044308,0.4910032,1.004138,0.2684384,0.4090992,1.113955,-0.2210113,-0.005133824,-0.5061204,0.3449878,1.05718,0.7339561,-1.129859,-0.5114511,-0.4733919,0.8805454,0.6029227,1.055318,-0.4241014,-0.7664065,0.3105611
2015-06-23,2.1912,1.004658,1.320627,0.5813583,1.667955,0.134058,1.181735,1.623633,0.7158504,0.9328043,-0.4355911,-0.3404987,1.267057,0.3461677,0.5067374,1.866198,0.00156499,-6.294846,-0.05683104,-1.864731,0.3263321,1.363646,0.743565,0.5284879
2015-06-24,2.4836,-0.3618811,0.04362867,-0.2469173,-0.5562959,-0.9810368,-0.2437892,0.1452798,-0.6175441,0.2616199,0.3213709,0.2791233,0.2080568,-0.5269163,-0.06426462,0.2816483,0.05786145,0.4302475,0.1050433,-0.3523077,-0.26866,-0.7154105,0.3458326,0.06569939
2015-06-25,-3.4619,-0.04666957,-0.9504482,-0.5316757,-0.3174408,-0.4214107,-0.07214835,-0.5402639,0.01630263,-0.9458894,-0.6757649,-0.8587034,-0.02253483,0.851206,-0.1052733,-0.4630476,-0.7305011,-0.4701649,-0.1939557,-0.7133824,0.5997214,-0.3643594,-0.04356363,0.8409883
2015-06-26,-7.3968,0.5541819,-1.54153,0.4036891,0.317373,0.3167078,0.3463103,-0.7949627,0.1682174,-1.775161,0.06022084,-0.3692947,0.249391,0.6676568,0.4169657,-0.3141339,0.3865173,-0.1476206,0.1881375,-1.34536,-0.3015878,-0.4024942,-0.8648161,-0.1453043
2015-06-29,-3.3352,-3.611591,-2.225069,-3.281854,-2.622523,-1.953917,-3.742711,-1.972551,-3.560861,-2.613607,-0.8211805,-1.084493,-1.424226,-5.170156,-1.878529,-2.879343,-0.8624892,-1.74447,-0.3709709,-0.5627772,-0.5993471,-1.576009,-1.226173,-2.393332
2015-06-30,5.5314,-0.6199455,0.6734827,-0.6357091,-1.006112,0.1316191,-1.63496,-1.502912,-1.247207,1.090034,0.5751076,0.8700157,0.6653738,-0.4839988,0.7679377,0.6254678,0.3706731,-0.3611127,-0.3489892,-0.2319749,0.4907902,-0.5264248,1.132564,0.941089
2015-07-02,-3.4766,-1.144164,1.525831,-0.9560544,-0.4012383,-0.1565544,-0.9753846,0.3310899,-0.7258208,0.1230133,0.6948673,1.596118,1.597248,-1.482093,0.5498926,0.9502516,0.8128611,0.4286959,0.7392344,-0.5904679,0.5938293,0.6811302,-0.09905933,0.04276978
2015-07-06,2.4137,-1.412764,-1.142772,-2.432145,-1.514713,-0.262431,-2.010727,-0.760724,-1.517036,-3.17613,-1.327918,-0.9912089,-2.398771,-4.031477,-0.8446385,-2.082153,-1.109994,-1.189865,-1.560298,-1.865531,0.4128131,-0.700913,-0.2928756,-1.09284
2015-10-29,0.3588,-0.2955954,-6.50408,-0.5157097,0.06871706,-0.1334049,-0.09733516,-0.6523968,-0.287299,-0.595171,-2.966521,-1.158014,-0.4088095,-1.073562,-0.2388625,0.1729428,0.066678,-1.167387,-1.480366,0.5486423,-0.7456396,0.2022172,-1.28268,-1.095203
2015-10-30,-0.1402,-0.324598,-0.5001552,-0.09368903,0.2141061,-0.5196145,0.2423407,-0.5426993,0.4564442,-0.7883474,-0.3765819,-0.07618685,-0.2305651,-0.000800651,-0.2062222,0.7783635,-0.276531,-0.04061804,-0.1937221,0.4968123,-0.6755704,-0.1316332,-0.1052774,-0.1956639
2015-11-05,1.8262,-0.4756176,-0.9218611,-0.4476821,-0.167398,-0.02322861,0.6416358,-0.7481815,0.391877,-0.01097986,-0.7659953,0.1732326,-0.1636865,-0.3985708,-0.3912434,1.00122,1.457475,-0.811022,-0.8511152,-0.7358689,-0.9366981,0.3855615,-0.5535336,-0.07722512
2015-11-06,1.9078,0.660049,0.4234534,2.975222,1.256194,0.2625498,0.08252671,-0.1739198,0.9211282,-0.7969662,-0.2333539,-0.1681978,-0.4069448,1.377989,0.1066457,0.7804261,-0.06404158,-0.2799755,-0.0506999,-3.121058,-0.1481094,-0.2491598,-0.4358948,-1.769562
2015-11-13,-1.4330,-1.53218,-1.436358,0.2885129,-0.3799182,-1.162479,-1.002743,-0.9775614,-0.6884173,-2.152916,0.2378363,-0.2579315,-1.00684,-0.07652818,-1.13959,-0.5120345,-0.5798541,-0.4300908,-1.642196,-2.365422,-0.5155931,-0.9374231,-1.126393,-1.169777
2015-11-20,0.3716,-0.1683233,0.2713968,-0.2846522,-0.1152941,0.5135162,-0.08402439,0.0742458,0.3102235,1.1311,0.9381413,0.1102343,0.0477624,-0.2336411,0.6150029,0.1007059,0.2213422,-0.3947631,0.66326,1.056409,0.1028186,0.1256249,-0.06576294,-0.1386071
2015-11-27,-5.4806,-0.1058829,-0.1587954,0.1956163,-0.01572913,-0.08364713,-0.3210638,-0.2812391,-0.2385859,-1.870338,-0.7939225,-0.02970727,-0.08322648,-0.07237053,0.2474618,-0.3031963,0.3132182,-0.4552184,-1.29924,-1.881046,0.6532254,0.45818,-0.8863977,-1.019458
2015-12-03,1.3546,-3.461708,-0.5585016,-1.376095,-1.937276,-1.421401,-3.578443,-2.272726,-3.581578,-0.2788281,-0.1865643,-0.1699682,-0.7574861,-2.466306,-0.8976799,0.008875111,0.404198,-1.42591,-1.24429,-0.5462367,-0.885335,-1.919702,0.008669598,-0.01585381
2016-01-27,-0.5171,0.2058868,-1.162644,-0.9451688,-0.8116674,-1.377914,0.5405286,1.334867,0.5911818,1.01612,1.622008,0.3000015,1.398739,-0.4005573,0.4232911,2.723217,-0.0035853,-0.7077827,1.981113,2.312861,0.02630654,-0.1857572,0.02238458,0.2702906
2016-01-29,3.0855,2.333455,0.5673989,1.548286,1.980835,2.468389,2.194733,2.562642,1.644474,2.538464,0.2679653,2.035449,0.2684991,2.56922,2.919702,2.798187,0.4604453,1.558876,1.671349,2.199234,1.639257,1.809958,2.601423,2.220086
2016-02-03,-0.3753,-1.023587,-2.324869,-1.773357,-1.670336,1.133622,-1.331242,-1.433122,-1.526136,-2.340997,0.1890567,-1.202531,-0.8355151,-2.847882,0.3830152,-3.151596,-0.5970667,0.1872147,-1.593498,-0.5922935,-1.286441,-0.7096265,-1.104593,-0.8392352
